1700030416937573632, 0.01495 -0.01785  0.00424,0.02367,0.00246 0.00479 0.02075,0.02143,0.00758,
1700030417003978496, 0.01395 -0.01699  0.00454,0.02245,0.00539 0.00747 0.02071,0.02266,0.00763,
1700030417070378752, 0.01422 -0.01778  0.00447,0.02321,0.00352 0.00650 0.01552,0.01719,0.00733,
1700030417136712192, 0.01432 -0.01783  0.00447,0.02331,0.00335 0.00625 0.01557,0.01711,0.00746,
1700030417203898112, 0.01286 -0.01872  0.00550,0.02337,0.00408 0.00502 0.01450,0.01588,0.00723,
1700030417271088640, 0.01254 -0.01865  0.00561,0.02316,0.00454 0.00509 0.01769,0.01896,0.00728,
1700030417338284032, 0.01228 -0.01886  0.00557,0.02318,0.00431 0.00570 0.01471,0.01636,0.00741,
1700030417405483776, 0.01198 -0.01843  0.00550,0.02266,0.00520 0.00667 0.01646,0.01850,0.00764,
1700030417472688128, 0.01141 -0.01828  0.00538,0.02221,0.00570 0.00809 0.01543,0.01833,0.00799,
1700030417539897088, 0.01266 -0.01780  0.00508,0.02242,0.00660 0.00896 0.01536,0.01897,0.00732,
1700030417607110912, 0.01335 -0.01808  0.00512,0.02305,0.00584 0.00922 0.01601,0.01938,0.00733,
1700030417674329344, 0.01340 -0.01784  0.00506,0.02288,0.00664 0.00971 0.01328,0.01774,0.00737,
1700030417741552640, 0.01397 -0.01771  0.00522,0.02316,0.00703 0.00966 0.01326,0.01785,0.00734,
1700030417808780288, 0.01403 -0.01754  0.00532,0.02309,0.00777 0.00849 0.01260,0.01707,0.00740,
1700030417876012544, 0.01403 -0.01754  0.00532,0.02309,0.00777 0.00849 0.01260,0.01707,0.00754,
1700030417943249408, 0.01443 -0.01773  0.00542,0.02350,0.00705 0.00727 0.01449,0.01768,0.00760,
1700030418010490880, 0.01333 -0.01820  0.00536,0.02319,0.00543 0.00916 0.01482,0.01825,0.00746,
1700030418077737216, 0.01287 -0.01756  0.00513,0.02237,0.00590 0.00852 0.00997,0.01438,0.00757,
1700030418144988416, 0.01287 -0.01756  0.00513,0.02237,0.00590 0.00852 0.00997,0.01438,0.00779,
1700030418211922432, 0.01287 -0.01756  0.00513,0.02237,0.00590 0.00852 0.00997,0.01438,0.00815,
1700030418279016704, 0.01287 -0.01756  0.00513,0.02237,0.00590 0.00852 0.00997,0.01438,0.00869,
1700030418346114048, 0.01287 -0.01756  0.00513,0.02237,0.00590 0.00852 0.00997,0.01438,0.00945,
1700030418413215232, 0.01287 -0.01756  0.00513,0.02237,0.00590 0.00852 0.00997,0.01438,0.01046,
1700030418480318976, 0.01107 -0.01569  0.00498,0.01984,0.00867 0.01335 0.02032,0.02581,0.01117,
1700030418547426048, 0.01192 -0.01419  0.00563,0.01937,0.01271 0.01183 0.02073,0.02704,0.01006,
1700030418614536192, 0.01127 -0.01432  0.00549,0.01903,0.01261 0.01354 0.01651,0.02480,0.00852,
1700030418681649664, 0.01127 -0.01432  0.00549,0.01903,0.01261 0.01354 0.01651,0.02480,0.00874,
1700030418748766208, 0.01069 -0.01376  0.00542,0.01825,0.01370 0.01542 0.01738,0.02697,0.00907,
1700030418815885824, 0.01042 -0.01425  0.00530,0.01844,0.01290 0.01608 0.01375,0.02478,0.00947,
1700030418883008768, 0.01056 -0.01373  0.00564,0.01822,0.01193 0.01968 0.01754,0.02894,0.00893,
1700030418950134784, 0.01056 -0.01373  0.00564,0.01822,0.01193 0.01968 0.01754,0.02894,0.00922,
1700030419017263872, 0.01056 -0.01373  0.00564,0.01822,0.01193 0.01968 0.01754,0.02894,0.00966,
1700030419084395776, 0.01071 -0.01403  0.00563,0.01853,0.01132 0.01951 0.01685,0.02816,0.01012,
1700030419151531520, 0.01133 -0.01319  0.00575,0.01831,0.01276 0.01815 0.02239,0.03152,0.01072,
1700030419218990336, 0.01144 -0.01288  0.00559,0.01811,0.01320 0.01818 0.02563,0.03408,0.01006,
1700030419285211648, 0.01144 -0.01288  0.00559,0.01811,0.01320 0.01818 0.02563,0.03408,0.01064,
1700030419351425024, 0.01144 -0.01288  0.00559,0.01811,0.01320 0.01818 0.02563,0.03408,0.01140,
1700030419417630464, 0.01113 -0.01333  0.00558,0.01824,0.01220 0.01855 0.02280,0.03182,0.00998,
1700030419483827456, 0.01027 -0.01307  0.00537,0.01747,0.01144 0.02056 0.02798,0.03656,0.01003,
1700030419550016768, 0.00946 -0.01294  0.00504,0.01681,0.01300 0.02249 0.02168,0.03384,0.00992,
1700030419616197632, 0.00946 -0.01294  0.00504,0.01681,0.01300 0.02249 0.02168,0.03384,0.01012,
1700030419682370304, 0.00946 -0.01294  0.00504,0.01681,0.01300 0.02249 0.02168,0.03384,0.01049,
1700030419748535040, 0.00946 -0.01294  0.00504,0.01681,0.01300 0.02249 0.02168,0.03384,0.01101,
1700030419814691328, 0.00953 -0.01236  0.00543,0.01653,0.01484 0.02015 0.02216,0.03343,0.01005,
1700030419880839936, 0.00953 -0.01236  0.00543,0.01653,0.01484 0.02015 0.02216,0.03343,0.01016,
1700030419946980096, 0.00906 -0.01317  0.00526,0.01683,0.01413 0.02044 0.01740,0.03034,0.01021,
1700030420013112064, 0.00896 -0.01333  0.00531,0.01692,0.01356 0.02094 0.02018,0.03209,0.01036,
1700030420079236096, 0.00896 -0.01333  0.00531,0.01692,0.01356 0.02094 0.02018,0.03209,0.01057,
1700030420145352192, 0.00896 -0.01333  0.00531,0.01692,0.01356 0.02094 0.02018,0.03209,0.01087,
1700030420211422720, 0.00896 -0.01333  0.00531,0.01692,0.01356 0.02094 0.02018,0.03209,0.01154,
1700030420277640960, 0.00896 -0.01333  0.00531,0.01692,0.01356 0.02094 0.02018,0.03209,0.01254,
1700030420343851264, 0.00896 -0.01333  0.00531,0.01692,0.01356 0.02094 0.02018,0.03209,0.01381,
1700030420410053632, 0.00808 -0.01105  0.00576,0.01485,0.01794 0.02233 0.02518,0.03814,0.01178,
1700030420476247808, 0.00808 -0.01105  0.00576,0.01485,0.01794 0.02233 0.02518,0.03814,0.01158,
1700030420542433792, 0.00808 -0.01105  0.00576,0.01485,0.01794 0.02233 0.02518,0.03814,0.01188,
1700030420608611840, 0.00808 -0.01105  0.00576,0.01485,0.01794 0.02233 0.02518,0.03814,0.01228,
1700030420674781696, 0.00717 -0.01108  0.00553,0.01431,0.01676 0.02443 0.02962,0.04189,0.01213,
1700030420740943616, 0.00717 -0.01108  0.00553,0.01431,0.01676 0.02443 0.02962,0.04189,0.01258,
1700030420807097344, 0.00717 -0.01108  0.00553,0.01431,0.01676 0.02443 0.02962,0.04189,0.01330,
1700030420873242880, 0.00717 -0.01108  0.00553,0.01431,0.01676 0.02443 0.02962,0.04189,0.01433,
1700030420939380736, 0.00567 -0.00939  0.00541,0.01223,0.02152 0.02972 0.01108,0.03833,0.01317,
1700030421005510144, 0.00584 -0.00905  0.00553,0.01211,0.02142 0.02952 0.01718,0.04032,0.01279,
1700030421071631360, 0.00566 -0.00885  0.00588,0.01204,0.02087 0.02809 0.02564,0.04338,0.01291,
1700030421137744896, 0.00566 -0.00885  0.00588,0.01204,0.02087 0.02809 0.02564,0.04338,0.01319,
1700030421203813120, 0.00566 -0.00885  0.00588,0.01204,0.02087 0.02809 0.02564,0.04338,0.01353,
1700030421270029824, 0.00566 -0.00885  0.00588,0.01204,0.02087 0.02809 0.02564,0.04338,0.01398,
1700030421336238848, 0.00530 -0.00934  0.00576,0.01218,0.01967 0.02872 0.02303,0.04174,0.01396,
1700030421402439680, 0.00463 -0.00884  0.00568,0.01148,0.02027 0.03083 0.02237,0.04315,0.01412,
1700030421468632576, 0.00463 -0.00884  0.00568,0.01148,0.02027 0.03083 0.02237,0.04315,0.01432,
1700030421534817536, 0.00495 -0.00907  0.00583,0.01186,0.02158 0.02928 0.00875,0.03741,0.01465,
1700030421600994048, 0.00495 -0.00907  0.00583,0.01186,0.02158 0.02928 0.00875,0.03741,0.01515,
1700030421667162880, 0.00495 -0.00907  0.00583,0.01186,0.02158 0.02928 0.00875,0.03741,0.01581,
1700030421733323776, 0.00495 -0.00907  0.00583,0.01186,0.02158 0.02928 0.00875,0.03741,0.01672,
1700030421799476480, 0.00495 -0.00907  0.00583,0.01186,0.02158 0.02928 0.00875,0.03741,0.01795,
1700030421865620992, 0.00431 -0.00871  0.00556,0.01120,0.02123 0.03149 0.01529,0.04094,0.01628,
1700030421931757824, 0.00431 -0.00871  0.00556,0.01120,0.02123 0.03149 0.01529,0.04094,0.01659,
1700030421997886464, 0.00431 -0.00871  0.00556,0.01120,0.02123 0.03149 0.01529,0.04094,0.01711,
1700030422064007168, 0.00431 -0.00871  0.00556,0.01120,0.02123 0.03149 0.01529,0.04094,0.01779,
1700030422130119680, 0.00431 -0.00871  0.00556,0.01120,0.02123 0.03149 0.01529,0.04094,0.01865,
1700030422196187648, 0.00381 -0.00804  0.00557,0.01050,0.02009 0.03286 0.03422,0.05152,0.01861,
1700030422262404352, 0.00438 -0.00821  0.00575,0.01094,0.02175 0.03175 0.02252,0.04459,0.01777,
1700030422328613632, 0.00416 -0.00816  0.00515,0.01051,0.02298 0.03276 0.02062,0.04501,0.01790,
1700030422394814720, 0.00416 -0.00816  0.00515,0.01051,0.02298 0.03276 0.02062,0.04501,0.01816,
1700030422461007872, 0.00402 -0.00809  0.00515,0.01040,0.02304 0.03307 0.01918,0.04463,0.01848,
1700030422527192832, 0.00402 -0.00809  0.00515,0.01040,0.02304 0.03307 0.01918,0.04463,0.01887,
1700030422593370112, 0.00335 -0.00787  0.00531,0.01007,0.02257 0.03541 0.01691,0.04527,0.01903,
1700030422659539456, 0.00349 -0.00764  0.00545,0.01001,0.02290 0.03543 0.02099,0.04712,0.01932,
1700030422725700864, 0.00349 -0.00764  0.00545,0.01001,0.02290 0.03543 0.02099,0.04712,0.01971,
1700030422791854080, 0.00367 -0.00804  0.00544,0.01038,0.02276 0.03485 0.01511,0.04428,0.02010,
1700030422857999872, 0.00367 -0.00804  0.00544,0.01038,0.02276 0.03485 0.01511,0.04428,0.02071,
1700030422924137472, 0.00367 -0.00804  0.00544,0.01038,0.02276 0.03485 0.01511,0.04428,0.02137,
1700030422990266880, 0.00333 -0.00695  0.00659,0.01014,0.01721 0.03900 0.01557,0.04538,0.02057,
1700030423056388608, 0.00327 -0.00629  0.00634,0.00951,0.01729 0.03607 0.02718,0.04836,0.02035,
1700030423122502400, 0.00323 -0.00615  0.00638,0.00943,0.01760 0.03529 0.02674,0.04764,0.02043,
1700030423188572160, 0.00296 -0.00577  0.00674,0.00936,0.01589 0.03971 0.01613,0.04571,0.02056,
1700030423254790656, 0.00322 -0.00613  0.00736,0.01010,0.01612 0.03690 0.01019,0.04154,0.02071,
1700030423321000704, 0.00284 -0.00569  0.00763,0.00993,0.01572 0.03710 0.01566,0.04323,0.02104,
1700030423387203328, 0.00303 -0.00585  0.00747,0.00996,0.01758 0.03539 0.01600,0.04263,0.02122,
1700030423453398016, 0.00206 -0.00533  0.00721,0.00920,0.01725 0.03116 0.02206,0.04189,0.02135,
1700030423519584768, 0.00192 -0.00535  0.00722,0.00919,0.01696 0.03226 0.01470,0.03930,0.02151,
1700030423585763584, 0.00178 -0.00517  0.00730,0.00912,0.01885 0.03318 0.01476,0.04091,0.02179,
1700030423639916800, 0.00179 -0.00539  0.00739,0.00932,0.01857 0.03315 0.01187,0.03981,0.02195,
1700030423706050048, 0.00153 -0.00566  0.00742,0.00946,0.01741 0.03215 0.01778,0.04066,0.02224,
1700030423772175104, 0.00155 -0.00565  0.00757,0.00958,0.01778 0.03254 0.02025,0.04225,0.02267,
1700030423838291456, 0.00141 -0.00555  0.00738,0.00934,0.01944 0.03239 0.01835,0.04200,0.02279,
1700030423904400896, 0.00141 -0.00546  0.00758,0.00945,0.02001 0.03306 0.01697,0.04220,0.02308,
1700030423970502656, 0.00137 -0.00560  0.00772,0.00963,0.02043 0.03305 0.01739,0.04257,0.02329,
1700030424036596480, 0.00164 -0.00602  0.00821,0.01032,0.02403 0.03749 0.01724,0.04775,0.02327,
1700030424102682368, 0.00149 -0.00548  0.00843,0.01016,0.02047 0.03535 0.01688,0.04419,0.02324,
1700030424168760576, 0.00012 -0.00549  0.00804,0.00974,0.02155 0.02459 0.01756,0.03711,0.02334,
1700030424234892800,-0.00003 -0.00559  0.00806,0.00980,0.02508 0.02584 0.02039,0.04138,0.02359,
1700030424301073664,-0.00017 -0.00539  0.00796,0.00961,0.02354 0.02350 0.01470,0.03636,0.02377,
1700030424367247360,-0.00047 -0.00522  0.00753,0.00917,0.02354 0.02049 0.01329,0.03392,0.02401,
1700030424433413632,-0.00057 -0.00516  0.00727,0.00893,0.02387 0.02049 0.01798,0.03623,0.02422,
1700030424499571968,-0.00085 -0.00528  0.00751,0.00923,0.02505 0.01944 0.01745,0.03619,0.02439,
1700030424565722624,-0.00107 -0.00475  0.00726,0.00874,0.02225 0.01578 0.01581,0.03153,0.02446,
1700030424631865856,-0.00167 -0.00437  0.00715,0.00855,0.01963 0.01346 0.01046,0.02600,0.02455,
1700030424698000896,-0.00143 -0.00474  0.00716,0.00870,0.02154 0.01581 0.01590,0.03109,0.02471,
1700030424764127744,-0.00135 -0.00477  0.00716,0.00871,0.02135 0.01640 0.01894,0.03291,0.02497,
1700030424830247424,-0.00138 -0.00459  0.00726,0.00870,0.02105 0.01644 0.01717,0.03175,0.02524,
1700030424896359680,-0.00125 -0.00457  0.00723,0.00864,0.02299 0.01511 0.01542,0.03153,0.02542,
1700030424962463744,-0.00141 -0.00461  0.00701,0.00851,0.02594 0.01299 0.01735,0.03380,0.02564,
1700030425028560640,-0.00175 -0.00403  0.00626,0.00765,0.02177 0.00853 0.00906,0.02508,0.02584,
1700030425094649600,-0.00174 -0.00421  0.00619,0.00768,0.02388 0.01377 0.01818,0.03302,0.02612,
1700030425160729856,-0.00096 -0.00489  0.00588,0.00771,0.02415 0.01772 0.02056,0.03633,0.02636,
1700030425227025920,-0.00063 -0.00521  0.00586,0.00786,0.02932 0.02378 0.01738,0.04157,0.02671,
1700030425308249344,-0.00059 -0.00481  0.00554,0.00736,0.03270 0.02202 0.01164,0.04110,0.02694,
1700030425375658240,-0.00076 -0.00449  0.00549,0.00714,0.03186 0.02238 0.00719,0.03959,0.02709,
1700030425443079424,-0.00085 -0.00423  0.00528,0.00682,0.02776 0.02003 0.00993,0.03565,0.02727,
1700030425510513664,-0.00086 -0.00439  0.00513,0.00681,0.02577 0.02013 0.01690,0.03681,0.02757,
1700030425577960192,-0.00095 -0.00440  0.00500,0.00673,0.02547 0.01848 0.00981,0.03297,0.02787,
1700030425645419520,-0.00096 -0.00433  0.00504,0.00672,0.02651 0.02101 0.01603,0.03743,0.02816,
1700030425712891904,-0.00088 -0.00436  0.00507,0.00674,0.02572 0.01941 0.01437,0.03528,0.02843,
1700030425767077888,-0.00119 -0.00460  0.00497,0.00688,0.02460 0.01454 0.00771,0.02960,0.02873,
1700030425834540288,-0.00128 -0.00451  0.00503,0.00688,0.02481 0.01940 0.01512,0.03493,0.02911,
1700030425902015744,-0.00119 -0.00451  0.00504,0.00687,0.02813 0.01847 0.01870,0.03850,0.02927,
1700030425969503488,-0.00117 -0.00442  0.00514,0.00688,0.02806 0.01858 0.01580,0.03718,0.02952,
1700030426037004032,-0.00130 -0.00446  0.00517,0.00696,0.03065 0.01683 0.01444,0.03783,0.02982,
1700030426104516096,-0.00139 -0.00425  0.00557,0.00714,0.02833 0.01582 0.01511,0.03580,0.02997,
1700030426172041984,-0.00151 -0.00416  0.00557,0.00712,0.02805 0.01611 0.01125,0.03424,0.03027,
1700030426238824448,-0.00137 -0.00423  0.00559,0.00715,0.02797 0.01624 0.01711,0.03659,0.03055,
1700030426305226752,-0.00149 -0.00402  0.00571,0.00714,0.02749 0.01483 0.01483,0.03458,0.03085,
1700030426371418112,-0.00164 -0.00386  0.00591,0.00725,0.02650 0.01368 0.01410,0.03298,0.03118,
1700030426437601792,-0.00163 -0.00404  0.00625,0.00761,0.02724 0.01476 0.01610,0.03491,0.03141,
1700030426503777280,-0.00150 -0.00419  0.00618,0.00761,0.02825 0.01583 0.01737,0.03675,0.03169,
1700030426569946624,-0.00150 -0.00426  0.00621,0.00767,0.02936 0.01614 0.01239,0.03572,0.03198,
1700030426636108288,-0.00152 -0.00421  0.00614,0.00760,0.03035 0.01604 0.01359,0.03692,0.03224,
1700030426702263040,-0.00159 -0.00420  0.00607,0.00755,0.03104 0.01542 0.01423,0.03747,0.03248,
1700030426768410368,-0.00159 -0.00421  0.00598,0.00748,0.03075 0.01513 0.01224,0.03639,0.03276,
1700030426834550528,-0.00158 -0.00418  0.00592,0.00742,0.03093 0.01426 0.01085,0.03575,0.03309,
1700030426900683264,-0.00153 -0.00413  0.00584,0.00731,0.03073 0.01612 0.01398,0.03741,0.03341,
1700030426966807552,-0.00144 -0.00410  0.00581,0.00725,0.02962 0.01687 0.01227,0.03623,0.03376,
1700030427032925696,-0.00149 -0.00396  0.00572,0.00711,0.02712 0.01431 0.00967,0.03215,0.03410,
1700030427099036416,-0.00156 -0.00395  0.00581,0.00719,0.02767 0.01512 0.00891,0.03276,0.03443,
1700030427165139968,-0.00155 -0.00395  0.00583,0.00721,0.02773 0.01606 0.01379,0.03488,0.03471,
1700030427231236096,-0.00159 -0.00381  0.00573,0.00706,0.02977 0.01549 0.01454,0.03657,0.03490,
1700030427297385984,-0.00189 -0.00376  0.00622,0.00751,0.03099 0.01241 0.01397,0.03618,0.03499,
1700030427363585536,-0.00187 -0.00381  0.00633,0.00762,0.03039 0.01383 0.00941,0.03469,0.03530,
1700030427429776896,-0.00170 -0.00386  0.00620,0.00750,0.03217 0.01503 0.01263,0.03768,0.03561,
1700030427495961856,-0.00177 -0.00379  0.00617,0.00745,0.03233 0.01436 0.01645,0.03901,0.03589,
1700030427562140160,-0.00175 -0.00387  0.00614,0.00747,0.03153 0.01548 0.01459,0.03804,0.03620,
1700030427628311296,-0.00189 -0.00369  0.00613,0.00740,0.02976 0.01307 0.00496,0.03288,0.03661,
1700030427694475520,-0.00204 -0.00345  0.00623,0.00741,0.03272 0.01310 0.01570,0.03859,0.03689,
1700030427760632064,-0.00210 -0.00361  0.00642,0.00766,0.03183 0.01400 0.01728,0.03883,0.03703,
1700030427826780928,-0.00197 -0.00362  0.00647,0.00767,0.03071 0.01249 0.01812,0.03778,0.03731,
1700030427892923904,-0.00210 -0.00361  0.00659,0.00780,0.03218 0.01171 0.01603,0.03781,0.03766,
1700030427959059200,-0.00211 -0.00374  0.00662,0.00789,0.03239 0.01388 0.01222,0.03729,0.03798,
1700030428025188096,-0.00216 -0.00369  0.00667,0.00792,0.03295 0.01350 0.01862,0.04018,0.03831,
1700030428091309312,-0.00210 -0.00367  0.00674,0.00795,0.03443 0.01226 0.02229,0.04281,0.03868,
1700030428157423616,-0.00184 -0.00348  0.00669,0.00776,0.03079 0.01665 0.01693,0.03888,0.03898,
1700030428223531008,-0.00175 -0.00347  0.00674,0.00778,0.03194 0.01619 0.01790,0.04004,0.03937,
1700030428289833216,-0.00169 -0.00365  0.00685,0.00794,0.02950 0.01591 0.02260,0.04042,0.03968,
1700030428356452096,-0.00139 -0.00365  0.00680,0.00784,0.02712 0.02655 0.01274,0.04004,0.04006,
1700030428422951424,-0.00118 -0.00363  0.00684,0.00783,0.02414 0.02274 0.01109,0.03497,0.04033,
1700030428489448192,-0.00158 -0.00323  0.00688,0.00776,0.02694 0.01808 0.01596,0.03616,0.04071,
1700030428555941120,-0.00175 -0.00330  0.00701,0.00794,0.02775 0.01960 0.02235,0.04067,0.04098,
1700030428622430976,-0.00210 -0.00317  0.00764,0.00853,0.03214 0.00774 0.01494,0.03628,0.04124,
1700030428688917760,-0.00228 -0.00304  0.00769,0.00858,0.03560 0.00556 0.00303,0.03616,0.04161,
1700030428755400448,-0.00225 -0.00317  0.00766,0.00859,0.03486 0.01105 0.01515,0.03959,0.04187,
1700030428821880832,-0.00219 -0.00330  0.00764,0.00860,0.03550 0.01093 0.01961,0.04200,0.04222,
1700030428888358144,-0.00221 -0.00334  0.00759,0.00858,0.03448 0.00865 0.01811,0.03989,0.04262,
1700030428954832384,-0.00228 -0.00311  0.00766,0.00857,0.03447 0.01046 0.00043,0.03603,0.04300,
1700030429021303040,-0.00233 -0.00314  0.00781,0.00874,0.03000 0.01239 0.01403,0.03536,0.04316,
1700030429087770624,-0.00246 -0.00293  0.00800,0.00887,0.02478 0.00716 0.01944,0.03230,0.04348,
1700030429154234112,-0.00252 -0.00287  0.00804,0.00890,0.03150 0.00258 0.02111,0.03801,0.04387,
1700030429220695552,-0.00256 -0.00291  0.00800,0.00889,0.03130 0.00391 0.01050,0.03324,0.04420,
1700030429287169280,-0.00255 -0.00298  0.00795,0.00886,0.03689 0.00456 0.02113,0.04276,0.04457,
1700030429353912832,-0.00259 -0.00305  0.00791,0.00887, 0.03547 -0.00384  0.01309,0.03800,0.04489,
1700030429420545792,-0.00256 -0.00299  0.00793,0.00885,0.03579 0.00498 0.01497,0.03912,0.04539,
1700030429487182848,-0.00258 -0.00303  0.00790,0.00884,0.03630 0.00380 0.01967,0.04146,0.04576,
1700030429553823744,-0.00265 -0.00307  0.00791,0.00889,0.03795 0.00692 0.00955,0.03974,0.04603,
1700030429620467712,-0.00311 -0.00333  0.00783,0.00906,0.04331 0.00417 0.01646,0.04652,0.04615,
1700030429687116800,-0.00318 -0.00341  0.00779,0.00908,0.04249 0.00020 0.01794,0.04612,0.04644,
1700030429753770240,-0.00319 -0.00346  0.00775,0.00907,0.04321 0.00026 0.01507,0.04576,0.04678,
1700030429820427520,-0.00308 -0.00344  0.00780,0.00907, 0.05394 -0.00122  0.03680,0.06531,0.04701,
1700030429887088896,-0.00308 -0.00343  0.00780,0.00906, 0.05710 -0.00082  0.03478,0.06686,0.04728,
1700030429953754368,-0.00308 -0.00343  0.00780,0.00906, 0.05710 -0.00082  0.03478,0.06686,0.04761,
1700030430020423936,-0.00308 -0.00343  0.00780,0.00906, 0.05710 -0.00082  0.03478,0.06686,0.04812,
1700030430087096576,-0.00305 -0.00337  0.00777,0.00901,0.05401 0.00693 0.02031,0.05812,0.04853,
1700030430153774336,-0.00293 -0.00324  0.00710,0.00833,0.04432 0.00627 0.00757,0.04539,0.04819,
1700030430220455936,-0.00299 -0.00345  0.00699,0.00835,0.04915 0.00383 0.02107,0.05361,0.04851,
1700030430287002112,-0.00304 -0.00352  0.00694,0.00836,0.04746 0.00187 0.02126,0.05204,0.04879,
1700030430353129216,-0.00349 -0.00319  0.00663,0.00814, 0.05061 -0.00239  0.00461,0.05088,0.04896,
1700030430419414784,-0.00346 -0.00318  0.00662,0.00812, 0.04940 -0.00185  0.00584,0.04978,0.04920,
1700030430485694208,-0.00354 -0.00328  0.00632,0.00795, 0.06675 -0.00805  0.01893,0.06985,0.04945,
1700030430551969280,-0.00362 -0.00336  0.00623,0.00795, 0.06485 -0.00161  0.02219,0.06856,0.04986,
1700030430618238976,-0.00363 -0.00338  0.00623,0.00796, 0.06508 -0.00701  0.02163,0.06894,0.05027,
1700030430684503552,-0.00362 -0.00334  0.00624,0.00794,0.06288 0.00238 0.01691,0.06516,0.05075,
1700030430750763008,-0.00366 -0.00341  0.00624,0.00799, 0.06185 -0.00687  0.00824,0.06277,0.05079,
1700030430817016832,-0.00366 -0.00341  0.00624,0.00799, 0.06185 -0.00687  0.00824,0.06277,0.05122,
1700030430883265792,-0.00366 -0.00341  0.00624,0.00799, 0.06185 -0.00687  0.00824,0.06277,0.05168,
1700030430949508096,-0.00366 -0.00341  0.00624,0.00799, 0.06185 -0.00687  0.00824,0.06277,0.05223,
1700030431015746560,-0.00365 -0.00341  0.00623,0.00798, 0.06440 -0.00869  0.02106,0.06831,0.05233,
1700030431081979392,-0.00365 -0.00341  0.00623,0.00798, 0.06440 -0.00869  0.02106,0.06831,0.05287,
1700030431148207104,-0.00366 -0.00345  0.00622,0.00800, 0.06117 -0.01392  0.00978,0.06349,0.05288,
1700030431214429696,-0.00366 -0.00345  0.00622,0.00800, 0.06117 -0.01392  0.00978,0.06349,0.05359,
1700030431280842240,-0.00366 -0.00345  0.00622,0.00800, 0.06117 -0.01392  0.00978,0.06349,0.05419,
1700030431347757824,-0.00366 -0.00345  0.00622,0.00800, 0.06117 -0.01392  0.00978,0.06349,0.05484,
1700030431414487040,-0.00366 -0.00345  0.00622,0.00800, 0.06117 -0.01392  0.00978,0.06349,0.05555,
1700030431481223168,-0.00366 -0.00345  0.00622,0.00800, 0.06117 -0.01392  0.00978,0.06349,0.05648,
1700030431547964928,-0.00366 -0.00345  0.00622,0.00800, 0.06117 -0.01392  0.00978,0.06349,0.05759,
1700030431614712576,-0.00366 -0.00345  0.00622,0.00800, 0.06117 -0.01392  0.00978,0.06349,0.05891,
1700030431681465856,-0.00366 -0.00345  0.00622,0.00800, 0.06117 -0.01392  0.00978,0.06349,0.06052,
1700030431748224768,-0.00359 -0.00343  0.00622,0.00796, 0.07262 -0.00769  0.01805,0.07522,0.05973,
1700030431814988800,-0.00355 -0.00339  0.00623,0.00793, 0.07836 -0.00600  0.01973,0.08103,0.05908,
1700030431881759488,-0.00360 -0.00344  0.00615,0.00792,0.07673 0.00543 0.02391,0.08055,0.05696,
