1697435826716724480,-0.00067 -0.00241  0.00071,0.00260,0.04169 0.00828 0.00014,0.04251,0.00413,
1697435826783139584,-0.00055 -0.00223  0.00064,0.00239,0.04246 0.01235 0.00015,0.04422,0.00420,
1697435826849549056,-0.00054 -0.00218  0.00039,0.00228,0.04189 0.01265 0.00006,0.04376,0.00426,
1697435826915955200,-0.00050 -0.00210  0.00030,0.00218,0.04211 0.01357 0.00045,0.04425,0.00434,
1697435826982357248,-0.00048 -0.00196  0.00025,0.00203,0.03979 0.01740 0.00046,0.04343,0.00443,
1697435827048754688,-0.00055 -0.00185  0.00012,0.00194,0.03571 0.01959 0.00094,0.04074,0.00452,
1697435827115148032,-0.00070 -0.00180 -0.00012,0.00193,0.02311 0.02208 0.00420,0.03224,0.00461,
1697435827181536768,-0.00074 -0.00176  0.00026,0.00193,0.02156 0.02580 0.00509,0.03401,0.00472,
1697435827247921152,-0.00079 -0.00177  0.00057,0.00202,0.01990 0.02798 0.00594,0.03484,0.00483,
1697435827314300160,-0.00080 -0.00183  0.00082,0.00216,0.01896 0.02979 0.00727,0.03605,0.00495,
1697435827380710656,-0.00091 -0.00190  0.00126,0.00246,0.01708 0.02942 0.00790,0.03492,0.00505,
1697435827447149056,-0.00093 -0.00203  0.00133,0.00260,0.01562 0.02870 0.00811,0.03367,0.00515,
1697435827513582592,-0.00095 -0.00211  0.00136,0.00268,0.01244 0.03109 0.00905,0.03469,0.00526,
1697435827580011776,-0.00095 -0.00205  0.00142,0.00267,0.01166 0.03366 0.00994,0.03698,0.00538,
1697435827646436864,-0.00098 -0.00204  0.00135,0.00264,0.01163 0.03308 0.00896,0.03619,0.00550,
1697435827712857856,-0.00115 -0.00220  0.00183,0.00308,0.00881 0.02892 0.00594,0.03081,0.00561,
1697435827779273216,-0.00115 -0.00220  0.00194,0.00315,0.00920 0.02745 0.00639,0.02964,0.00573,
1697435827845684992,-0.00109 -0.00211  0.00194,0.00306,0.01021 0.02867 0.00850,0.03160,0.00586,
1697435827912092416,-0.00108 -0.00206  0.00190,0.00301,0.00998 0.03029 0.00884,0.03310,0.00599,
1697435827978495488,-0.00112 -0.00203  0.00195,0.00302,0.00977 0.03237 0.00716,0.03456,0.00611,
1697435828044894464,-0.00114 -0.00196  0.00199,0.00302,0.00924 0.03748 0.00672,0.03918,0.00622,
1697435828111288832,-0.00120 -0.00203  0.00219,0.00322,0.00816 0.03842 0.00665,0.03984,0.00632,
1697435828177677824,-0.00124 -0.00206  0.00238,0.00338,0.00671 0.03926 0.00811,0.04065,0.00646,
1697435828244063488,-0.00122 -0.00199  0.00211,0.00314,0.00660 0.03882 0.00824,0.04023,0.00660,
1697435828310444800,-0.00121 -0.00201  0.00219,0.00320,0.00653 0.03708 0.00838,0.03857,0.00672,
1697435828376857344,-0.00131 -0.00205  0.00259,0.00355,0.00493 0.03760 0.01062,0.03938,0.00685,
1697435828443297792,-0.00131 -0.00204  0.00257,0.00353,0.00471 0.03789 0.01186,0.03998,0.00700,
1697435828509734144,-0.00131 -0.00204  0.00257,0.00353,0.00471 0.03789 0.01186,0.03998,0.00716,
1697435828576166144,-0.00131 -0.00204  0.00256,0.00352,0.00490 0.03769 0.01157,0.03973,0.00729,
1697435828642592768,-0.00132 -0.00208  0.00254,0.00354,0.00488 0.03747 0.01155,0.03951,0.00742,
1697435828709016064,-0.00133 -0.00209  0.00255,0.00356,0.00466 0.03758 0.01196,0.03971,0.00757,
1697435828775435008,-0.00136 -0.00209  0.00253,0.00356,0.00411 0.03790 0.01300,0.04028,0.00772,
1697435828841849600,-0.00136 -0.00202  0.00253,0.00351,0.00415 0.03901 0.01326,0.04141,0.00788,
1697435828908259840,-0.00136 -0.00195  0.00247,0.00343,0.00347 0.03968 0.01457,0.04241,0.00801,
1697435828974665728,-0.00136 -0.00195  0.00247,0.00343,0.00354 0.03979 0.01447,0.04249,0.00815,
1697435829041067008,-0.00141 -0.00195  0.00266,0.00359,0.00252 0.04032 0.01696,0.04381,0.00831,
1697435829107463168,-0.00140 -0.00191  0.00267,0.00357,0.00237 0.04065 0.01737,0.04427,0.00850,
1697435829173856000,-0.00141 -0.00192  0.00266,0.00357,0.00245 0.04070 0.01740,0.04434,0.00865,
1697435829240244224,-0.00143 -0.00194  0.00268,0.00360,0.00218 0.04078 0.01843,0.04481,0.00880,
1697435829306628352,-0.00146 -0.00195  0.00271,0.00365,0.00184 0.04079 0.01971,0.04534,0.00896,
1697435829373129728,-0.00146 -0.00195  0.00271,0.00365,0.00184 0.04079 0.01971,0.04534,0.00914,
1697435829440042240,-0.00145 -0.00191  0.00269,0.00360,0.00153 0.04105 0.02046,0.04590,0.00933,
1697435829507250176,-0.00143 -0.00199  0.00268,0.00363,0.00101 0.03970 0.02005,0.04449,0.00948,
1697435829574464000,-0.00143 -0.00199  0.00268,0.00363,0.00101 0.03970 0.02005,0.04449,0.00969,
1697435829641683456,-0.00145 -0.00203  0.00267,0.00366,0.00174 0.04015 0.01871,0.04433,0.00988,
1697435829708907520,-0.00141 -0.00194  0.00271,0.00362,0.00105 0.04011 0.02026,0.04495,0.01010,
1697435829776137472,-0.00141 -0.00194  0.00271,0.00362,0.00105 0.04011 0.02026,0.04495,0.01025,
1697435829843372544,-0.00141 -0.00194  0.00271,0.00362,0.00105 0.04011 0.02026,0.04495,0.01043,
1697435829910612992,-0.00141 -0.00194  0.00271,0.00362,0.00105 0.04011 0.02026,0.04495,0.01061,
1697435829977857536,-0.00141 -0.00194  0.00271,0.00362,0.00105 0.04011 0.02026,0.04495,0.01083,
1697435830045108224,-0.00142 -0.00192  0.00270,0.00360,0.00093 0.04010 0.02090,0.04523,0.01103,
1697435830112364544,-0.00142 -0.00192  0.00270,0.00360,0.00093 0.04010 0.02090,0.04523,0.01122,
1697435830179625984,-0.00165 -0.00195  0.00278,0.00378,0.00084 0.03860 0.02772,0.04753,0.01137,
1697435830246893056,-0.00168 -0.00191  0.00277,0.00376,0.00011 0.03868 0.03158,0.04994,0.01164,
1697435830314164992,-0.00164 -0.00188  0.00266,0.00365,-0.00077  0.03891  0.03346,0.05133,0.01186,
1697435830381441792,-0.00180 -0.00175  0.00258,0.00360,0.00358 0.04192 0.03258,0.05322,0.01194,
1697435830448408320,-0.00177 -0.00176  0.00241,0.00347,0.00318 0.04210 0.03296,0.05356,0.01202,
1697435830515531520,-0.00184 -0.00180  0.00252,0.00360,0.00658 0.04757 0.02848,0.05583,0.01221,
1697435830582663936,-0.00182 -0.00182  0.00251,0.00359,0.00642 0.04903 0.02838,0.05701,0.01236,
1697435830649806336,-0.00181 -0.00183  0.00257,0.00364,0.00656 0.05032 0.02523,0.05667,0.01256,
1697435830716957696,-0.00181 -0.00182  0.00267,0.00371,0.00657 0.05069 0.02524,0.05701,0.01271,
1697435830784118528,-0.00174 -0.00182  0.00275,0.00373,0.00423 0.05094 0.02591,0.05731,0.01288,
1697435830851288064,-0.00150 -0.00176  0.00229,0.00326,-0.00046  0.05212  0.02820,0.05926,0.01308,
1697435830918468096,-0.00149 -0.00175  0.00224,0.00321,-0.00034  0.05223  0.02857,0.05954,0.01326,
1697435830985657344,-0.00150 -0.00176  0.00219,0.00319,0.00069 0.05346 0.03097,0.06179,0.01344,
1697435831052856320,-0.00154 -0.00180  0.00233,0.00333,0.00160 0.05638 0.03399,0.06585,0.01364,
1697435831120065024,-0.00151 -0.00180  0.00229,0.00328,0.00046 0.05688 0.03501,0.06679,0.01384,
1697435831187282944,-0.00146 -0.00179  0.00220,0.00319,-0.00196  0.05685  0.03480,0.06669,0.01404,
1697435831254510080,-0.00141 -0.00179  0.00210,0.00310,-0.00408  0.05688  0.03467,0.06674,0.01426,
1697435831321746432,-0.00108 -0.00172  0.00211,0.00294,-0.02852  0.05680  0.02899,0.06986,0.01445,
1697435831388992768,-0.00101 -0.00171  0.00186,0.00272,-0.03406  0.05603  0.02677,0.07083,0.01456,
1697435831456246016,-0.00098 -0.00171  0.00166,0.00258,-0.03486  0.05631  0.02683,0.07145,0.01476,
1697435831522651136,-0.00091 -0.00160  0.00208,0.00278,-0.05193  0.04908  0.02057,0.07436,0.01501,
1697435831589051136,-0.00091 -0.00161  0.00206,0.00277,-0.05247  0.04916  0.02195,0.07518,0.01520,
1697435831655446272,-0.00091 -0.00164  0.00195,0.00271,-0.04780  0.05202  0.02166,0.07389,0.01540,
1697435831721836288,-0.00089 -0.00160  0.00174,0.00253,-0.05203  0.04737  0.02045,0.07327,0.01560,
1697435831788220416,-0.00095 -0.00165  0.00160,0.00248,-0.03765  0.04926  0.01859,0.06473,0.01581,
1697435831854600704,-0.00086 -0.00164  0.00124,0.00223,-0.04488  0.05044  0.01565,0.06931,0.01603,
1697435831920975872,-0.00089 -0.00169  0.00123,0.00228,-0.03527  0.05218  0.01947,0.06593,0.01627,
1697435831987345920,-0.00099 -0.00171  0.00138,0.00241,-0.02504  0.05061  0.01842,0.05939,0.01649,
1697435832053711104,-0.00100 -0.00167  0.00146,0.00243,-0.02859  0.04758  0.01625,0.05784,0.01672,
1697435832120071168,-0.00101 -0.00167  0.00151,0.00246,-0.02887  0.05031  0.01382,0.05963,0.01698,
1697435832186425344,-0.00106 -0.00166  0.00169,0.00260,-0.02635  0.04799  0.01310,0.05630,0.01725,
1697435832252775936,-0.00110 -0.00170  0.00161,0.00259,-0.01325  0.04743  0.01658,0.05197,0.01748,
1697435832319121152,-0.00116 -0.00165  0.00163,0.00260,-0.00558  0.03911  0.01440,0.04205,0.01771,
1697435832385460992,-0.00119 -0.00165  0.00162,0.00260,-0.00016  0.03765  0.01217,0.03957,0.01794,
1697435832451798528,-0.00121 -0.00163  0.00167,0.00263,0.00239 0.03445 0.01060,0.03612,0.01823,
1697435832518491904,-0.00120 -0.00167  0.00164,0.00263,0.00483 0.03662 0.01389,0.03947,0.01850,
1697435832585663232,-0.00128 -0.00160  0.00159,0.00260,0.01587 0.02388 0.01329,0.03160,0.01877,
1697435832652838656,-0.00128 -0.00158  0.00160,0.00259,0.01468 0.02123 0.01140,0.02822,0.01900,
1697435832720019456,-0.00129 -0.00160  0.00165,0.00263,0.01872 0.02344 0.00764,0.03096,0.01930,
1697435832787204864,-0.00129 -0.00158  0.00171,0.00267,0.01914 0.01614 0.00296,0.02521,0.01957,
1697435832854395136,-0.00131 -0.00154  0.00172,0.00266,0.02124 0.01068 0.00210,0.02387,0.01980,
1697435832921590272,-0.00131 -0.00152  0.00175,0.00266,0.02092 0.00706 0.00061,0.02209,0.02002,
1697435832988789760,-0.00131 -0.00151  0.00176,0.00266,0.02048 0.00523 0.00030,0.02114,0.02027,
1697435833055994112,-0.00130 -0.00150  0.00179,0.00267,0.02078 0.00389 0.00057,0.02115,0.02057,
1697435833123201792,-0.00129 -0.00150  0.00187,0.00273,0.02009 0.00019 0.00161,0.02016,0.02083,
1697435833190415616,-0.00131 -0.00144  0.00191,0.00273, 0.02130 -0.00925  0.00122,0.02325,0.02107,
1697435833257633792,-0.00130 -0.00142  0.00192,0.00272, 0.02105 -0.01161  0.00060,0.02405,0.02132,
1697435833324856832,-0.00130 -0.00143  0.00194,0.00274, 0.02131 -0.01088  0.00187,0.02400,0.02163,
1697435833392084224,-0.00129 -0.00141  0.00195,0.00273, 0.01993 -0.01182  0.00699,0.02420,0.02191,
1697435833459316736,-0.00130 -0.00141  0.00197,0.00274, 0.02016 -0.01238  0.00821,0.02504,0.02217,
1697435833526550016,-0.00132 -0.00143  0.00194,0.00274, 0.01994 -0.00968  0.00817,0.02362,0.02243,
1697435833592882944,-0.00133 -0.00142  0.00186,0.00269, 0.01969 -0.01166  0.00590,0.02363,0.02272,
1697435833659209216,-0.00136 -0.00143  0.00190,0.00274, 0.01918 -0.00868  0.00518,0.02168,0.02301,
1697435833725529088,-0.00138 -0.00145  0.00196,0.00280, 0.01869 -0.00745  0.00470,0.02066,0.02329,
1697435833791843072,-0.00136 -0.00142  0.00181,0.00267, 0.01904 -0.00991  0.00296,0.02167,0.02357,
1697435833858150912,-0.00136 -0.00141  0.00177,0.00264, 0.01883 -0.01092  0.00127,0.02180,0.02386,
1697435833924452352,-0.00136 -0.00142  0.00185,0.00270, 0.01793 -0.00983  0.00559,0.02120,0.02420,
1697435833990746624,-0.00140 -0.00141  0.00205,0.00286, 0.01830 -0.00829  0.00866,0.02188,0.02446,
1697435834057035776,-0.00141 -0.00142  0.00215,0.00294, 0.01754 -0.00540  0.01004,0.02092,0.02472,
1697435834123318528,-0.00142 -0.00141  0.00209,0.00289, 0.01668 -0.00444  0.01018,0.02003,0.02500,
1697435834189594880,-0.00143 -0.00140  0.00210,0.00290, 0.01577 -0.00335  0.00990,0.01892,0.02530,
1697435834255865344,-0.00143 -0.00141  0.00207,0.00289, 0.01473 -0.00021  0.01313,0.01973,0.02563,
1697435834322129408,-0.00147 -0.00142  0.00211,0.00294,0.01300 0.00208 0.01468,0.01972,0.02591,
1697435834388387328,-0.00150 -0.00141  0.00208,0.00292,0.01203 0.00351 0.01458,0.01922,0.02620,
1697435834454637824,-0.00151 -0.00139  0.00202,0.00288,0.01106 0.00536 0.01375,0.01845,0.02648,
1697435834520885248,-0.00154 -0.00139  0.00201,0.00289,0.00925 0.00748 0.01443,0.01870,0.02679,
1697435834587641600,-0.00159 -0.00137  0.00212,0.00298,0.00877 0.00889 0.01495,0.01948,0.02711,
1697435834654402816,-0.00161 -0.00134  0.00206,0.00294,0.00875 0.00925 0.01722,0.02142,0.02735,
1697435834721168640,-0.00165 -0.00135  0.00208,0.00298,0.00731 0.01021 0.01772,0.02172,0.02760,
1697435834787939328,-0.00167 -0.00136  0.00205,0.00297,0.00628 0.01107 0.01880,0.02271,0.02786,
1697435834854713600,-0.00174 -0.00135  0.00178,0.00283,0.00497 0.01320 0.01825,0.02306,0.02814,
1697435834921493248,-0.00178 -0.00136  0.00177,0.00286,0.00396 0.01426 0.01952,0.02450,0.02839,
1697435834988278272,-0.00175 -0.00135  0.00171,0.00279,0.00520 0.01399 0.01781,0.02324,0.02861,
1697435835055067392,-0.00173 -0.00135  0.00169,0.00278,0.00552 0.01360 0.01704,0.02249,0.02885,
1697435835121861120,-0.00172 -0.00136  0.00172,0.00279,0.00539 0.01255 0.01628,0.02125,0.02910,
1697435835188660224,-0.00174 -0.00138  0.00188,0.00291,0.00493 0.01208 0.01419,0.01928,0.02938,
1697435835255463680,-0.00174 -0.00137  0.00194,0.00295,0.00508 0.01136 0.01458,0.01917,0.02964,
1697435835322270976,-0.00176 -0.00137  0.00205,0.00302,0.00546 0.01061 0.01537,0.01946,0.02987,
1697435835389083392,-0.00179 -0.00138  0.00214,0.00311,0.00565 0.01044 0.01484,0.01900,0.03011,
1697435835455900928,-0.00183 -0.00140  0.00222,0.00320,0.00606 0.01076 0.01505,0.01947,0.03035,
1697435835522722816,-0.00185 -0.00141  0.00231,0.00328,0.00633 0.01096 0.01397,0.01885,0.03061,
1697435835589450240,-0.00189 -0.00143  0.00241,0.00337,0.00666 0.01115 0.01340,0.01866,0.03090,
1697435835656188160,-0.00190 -0.00143  0.00240,0.00337,0.00789 0.01165 0.01589,0.02122,0.03121,
1697435835722925312,-0.00190 -0.00143  0.00241,0.00339,0.00741 0.00998 0.01525,0.01967,0.03146,
1697435835789660672,-0.00190 -0.00142  0.00241,0.00338,0.00615 0.00786 0.01453,0.01763,0.03172,
1697435835856396288,-0.00189 -0.00142  0.00241,0.00338,0.00497 0.00556 0.01341,0.01535,0.03196,
1697435835923130624,-0.00193 -0.00143  0.00251,0.00347,0.00076 0.00388 0.01522,0.01573,0.03223,
1697435835989864960,-0.00196 -0.00144  0.00252,0.00350,0.00253 0.00398 0.01443,0.01518,0.03257,
1697435836056598272,-0.00200 -0.00146  0.00251,0.00352,0.00641 0.00273 0.01478,0.01634,0.03289,
1697435836123330304,-0.00202 -0.00148  0.00239,0.00346,0.01234 0.00271 0.01456,0.01928,0.03313,
1697435836190061056,-0.00204 -0.00149  0.00243,0.00351,0.01625 0.00517 0.01406,0.02210,0.03337,
1697435836256791808,-0.00205 -0.00149  0.00246,0.00354,0.01897 0.00617 0.01326,0.02395,0.03365,
1697435836323521536,-0.00206 -0.00150  0.00248,0.00355,0.02228 0.00916 0.01275,0.02726,0.03396,
1697435836390251008,-0.00209 -0.00152  0.00254,0.00362,0.02670 0.01177 0.01242,0.03172,0.03428,
1697435836456979456,-0.00207 -0.00153  0.00254,0.00362,0.02601 0.01356 0.01187,0.03164,0.03458,
1697435836523706880,-0.00212 -0.00157  0.00272,0.00379,0.03482 0.01723 0.00808,0.03969,0.03491,
1697435836590259200,-0.00211 -0.00157  0.00273,0.00379,0.03470 0.01887 0.00726,0.04016,0.03525,
1697435836656631296,-0.00213 -0.00158  0.00276,0.00382,0.03777 0.01895 0.00702,0.04284,0.03564,
1697435836722999040,-0.00216 -0.00163  0.00289,0.00396,0.04888 0.02238 0.00355,0.05388,0.03594,
1697435836789360896,-0.00214 -0.00164  0.00297,0.00401,0.04579 0.02218 0.00256,0.05094,0.03613,
1697435836855717632,-0.00216 -0.00165  0.00305,0.00408,0.04594 0.02285 0.00285,0.05139,0.03640,
1697435836922068736,-0.00217 -0.00165  0.00309,0.00412,0.04648 0.02276 0.00298,0.05184,0.03669,
1697435836988414464,-0.00220 -0.00163  0.00323,0.00423,0.04539 0.02217 0.00418,0.05069,0.03699,
1697435837054754816,-0.00219 -0.00163  0.00331,0.00429,0.04117 0.02161 0.00526,0.04679,0.03731,
1697435837121088000,-0.00221 -0.00161  0.00333,0.00431,0.03705 0.02259 0.00849,0.04422,0.03761,
1697435837187417344,-0.00219 -0.00159  0.00337,0.00432,0.03527 0.02190 0.00970,0.04264,0.03797,
1697435837253741056,-0.00219 -0.00157  0.00346,0.00438,0.03157 0.02201 0.01184,0.04026,0.03830,
1697435837320058880,-0.00220 -0.00154  0.00341,0.00434,0.02974 0.02132 0.01401,0.03918,0.03866,
1697435837386371584,-0.00218 -0.00152  0.00347,0.00437,0.02886 0.02015 0.01490,0.03822,0.03893,
1697435837452678400,-0.00217 -0.00152  0.00349,0.00439,0.02871 0.01935 0.01508,0.03777,0.03914,
1697435837518979072,-0.00217 -0.00152  0.00348,0.00437,0.03155 0.01889 0.01342,0.03914,0.03944,
1697435837585527808,-0.00216 -0.00153  0.00348,0.00438,0.03297 0.01882 0.01238,0.03993,0.03974,
1697435837652328704,-0.00214 -0.00152  0.00355,0.00442,0.03460 0.01647 0.01205,0.04017,0.04007,
1697435837719134464,-0.00214 -0.00151  0.00358,0.00443,0.03548 0.01653 0.01270,0.04115,0.04035,
1697435837785946112,-0.00213 -0.00151  0.00357,0.00442,0.03740 0.01469 0.01170,0.04185,0.04068,
1697435837852762880,-0.00210 -0.00150  0.00359,0.00442,0.03944 0.01278 0.01270,0.04336,0.04102,
1697435837919585536,-0.00208 -0.00148  0.00355,0.00437,0.04099 0.01401 0.01664,0.04640,0.04138,
1697435837986412032,-0.00204 -0.00147  0.00356,0.00436,0.04380 0.01242 0.01794,0.04894,0.04169,
1697435838053245184,-0.00203 -0.00146  0.00361,0.00440,0.04509 0.01201 0.02063,0.05102,0.04197,
1697435838120083968,-0.00203 -0.00146  0.00361,0.00439,0.04599 0.01173 0.02114,0.05196,0.04232,
1697435838186928384,-0.00202 -0.00145  0.00363,0.00440,0.04714 0.01112 0.02137,0.05294,0.04267,
1697435838253777408,-0.00201 -0.00145  0.00365,0.00441,0.04894 0.01014 0.02216,0.05467,0.04306,
1697435838320632576,-0.00200 -0.00146  0.00363,0.00439,0.04904 0.00989 0.02183,0.05458,0.04340,
1697435838387492864,-0.00199 -0.00146  0.00361,0.00438,0.04905 0.00939 0.02181,0.05449,0.04377,
1697435838454357504,-0.00195 -0.00145  0.00362,0.00436,0.05225 0.00870 0.02456,0.05838,0.04414,
1697435838521228800,-0.00194 -0.00145  0.00361,0.00435,0.05432 0.00874 0.02614,0.06091,0.04454,
1697435838587891712,-0.00192 -0.00143  0.00363,0.00435,0.05626 0.00820 0.02474,0.06200,0.04489,
1697435838654340608,-0.00191 -0.00142  0.00362,0.00433,0.05672 0.00818 0.02440,0.06229,0.04517,
1697435838720785152,-0.00191 -0.00143  0.00359,0.00431,0.05577 0.00782 0.02404,0.06123,0.04548,
1697435838787225600,-0.00188 -0.00142  0.00355,0.00426,0.05743 0.00739 0.02365,0.06254,0.04584,
1697435838853660928,-0.00187 -0.00140  0.00352,0.00423,0.05762 0.00778 0.02272,0.06242,0.04619,
1697435838920092928,-0.00188 -0.00141  0.00352,0.00423,0.05849 0.00798 0.02391,0.06369,0.04652,
1697435838986520576,-0.00187 -0.00140  0.00349,0.00419,0.05862 0.00804 0.02374,0.06376,0.04688,
1697435839052943872,-0.00184 -0.00139  0.00347,0.00417,0.05962 0.00812 0.02357,0.06462,0.04724,
1697435839119363072,-0.00183 -0.00139  0.00346,0.00416,0.06208 0.00796 0.02508,0.06743,0.04764,
1697435839185778176,-0.00184 -0.00140  0.00346,0.00417,0.06315 0.00797 0.02615,0.06881,0.04805,
1697435839252188672,-0.00184 -0.00141  0.00347,0.00418,0.06542 0.00769 0.02792,0.07154,0.04834,
1697435839318594304,-0.00185 -0.00141  0.00347,0.00417,0.06328 0.00817 0.02645,0.06907,0.04865,
1697435839384996608,-0.00187 -0.00144  0.00346,0.00418,0.06333 0.00836 0.02726,0.06945,0.04894,
1697435839451394560,-0.00186 -0.00146  0.00345,0.00419,0.06531 0.00825 0.02918,0.07201,0.04929,
1697435839517788416,-0.00189 -0.00144  0.00337,0.00412,0.06075 0.01036 0.02536,0.06664,0.04961,
1697435839584493568,-0.00188 -0.00144  0.00336,0.00411,0.06009 0.01045 0.02514,0.06597,0.04995,
1697435839651119360,-0.00190 -0.00143  0.00336,0.00412,0.06100 0.01160 0.02409,0.06660,0.05031,
1697435839717745152,-0.00197 -0.00149  0.00341,0.00421,0.06691 0.02090 0.02344,0.07391,0.05069,
1697435839784370432,-0.00199 -0.00149  0.00342,0.00423,0.06846 0.02179 0.02296,0.07542,0.05117,
1697435839850996992,-0.00199 -0.00153  0.00342,0.00424,0.07427 0.02327 0.02611,0.08210,0.05147,
1697435839917624320,-0.00199 -0.00152  0.00340,0.00423,0.07386 0.02371 0.02585,0.08176,0.05180,
1697435839984251648,-0.00199 -0.00152  0.00340,0.00422,0.07372 0.02380 0.02576,0.08163,0.05213,
1697435840050879744,-0.00199 -0.00152  0.00340,0.00422,0.07391 0.02359 0.02586,0.08178,0.05251,
1697435840117508096,-0.00202 -0.00153  0.00352,0.00434,0.07561 0.02631 0.02548,0.08402,0.05288,
1697435840184135680,-0.00202 -0.00153  0.00354,0.00435,0.07675 0.02545 0.02617,0.08499,0.05331,
1697435840250764800,-0.00203 -0.00153  0.00353,0.00435,0.07687 0.02486 0.02613,0.08491,0.05376,
1697435840317394176,-0.00204 -0.00153  0.00356,0.00438,0.07876 0.02533 0.02680,0.08697,0.05427,
