1700030419084395776,-0.00456,0.00085,0.00963,0.01069,-0.02847,-0.01206,0.01419,0.03401
1700030419151531520,-0.00456,0.00085,0.00963,0.01069,-0.02847,-0.01206,0.01419,0.03401
1700030419218990336,-0.00461,0.00104,0.00961,0.01071,-0.02815,-0.01165,0.01894,0.03587
1700030419285211648,-0.00461,0.00104,0.00961,0.01071,-0.02815,-0.01165,0.01894,0.03587
1700030419351425024,-0.00461,0.00104,0.00961,0.01071,-0.02815,-0.01165,0.01894,0.03587
1700030419417630464,-0.00551,0.00105,0.00936,0.01091,-0.03053,-0.00767,0.02518,0.04031
1700030419483827456,-0.00560,0.00046,0.00958,0.01111,-0.03354,-0.00573,0.03514,0.04891
1700030419550016768,-0.00584,-0.00014,0.00966,0.01128,-0.03519,-0.00460,0.02629,0.04417
1700030419616197632,-0.00570,-0.00007,0.00972,0.01127,-0.03445,-0.00577,0.02634,0.04375
1700030419682370304,-0.00548,-0.00008,0.00980,0.01123,-0.03399,-0.00672,0.02622,0.04345
1700030419748535040,-0.00561,-0.00013,0.00980,0.01130,-0.03537,-0.00452,0.03551,0.05032
1700030419814691328,-0.00561,-0.00013,0.00980,0.01130,-0.03537,-0.00452,0.03551,0.05032
1700030419880839936,-0.00561,-0.00013,0.00980,0.01130,-0.03537,-0.00452,0.03551,0.05032
1700030419946980096,-0.00561,-0.00013,0.00980,0.01130,-0.03537,-0.00452,0.03551,0.05032
1700030420013112064,-0.00577,-0.00061,0.00981,0.01139,-0.03541,-0.00350,0.01979,0.04072
1700030420079236096,-0.00566,-0.00057,0.00984,0.01137,-0.03517,-0.00193,0.02768,0.04480
1700030420145352192,-0.00566,-0.00057,0.00984,0.01137,-0.03517,-0.00193,0.02768,0.04480
1700030420211422720,-0.00566,-0.00057,0.00984,0.01137,-0.03517,-0.00193,0.02768,0.04480
1700030420277640960,-0.00566,-0.00057,0.00984,0.01137,-0.03517,-0.00193,0.02768,0.04480
1700030420343851264,-0.00566,-0.00057,0.00984,0.01137,-0.03517,-0.00193,0.02768,0.04480
1700030420410053632,-0.00566,-0.00057,0.00984,0.01137,-0.03517,-0.00193,0.02768,0.04480
1700030420476247808,-0.00566,-0.00057,0.00984,0.01137,-0.03517,-0.00193,0.02768,0.04480
1700030420542433792,-0.00566,-0.00057,0.00984,0.01137,-0.03517,-0.00193,0.02768,0.04480
1700030420608611840,-0.00531,-0.00066,0.00988,0.01124,-0.03322,-0.00177,0.01428,0.03621
1700030420674781696,-0.00530,-0.00051,0.00980,0.01115,-0.03440,0.00023,0.02470,0.04235
1700030420740943616,-0.00491,-0.00071,0.00965,0.01085,-0.03471,-0.00061,0.02552,0.04309
1700030420807097344,-0.00491,-0.00071,0.00965,0.01085,-0.03471,-0.00061,0.02552,0.04309
1700030420873242880,-0.00491,-0.00071,0.00965,0.01085,-0.03471,-0.00061,0.02552,0.04309
1700030420939380736,-0.00418,-0.00064,0.00988,0.01075,-0.03400,-0.00281,0.03521,0.04903
1700030421005510144,-0.00317,-0.00180,0.01032,0.01095,-0.03536,-0.00640,0.03677,0.05141
1700030421071631360,-0.00317,-0.00180,0.01032,0.01095,-0.03536,-0.00640,0.03677,0.05141
1700030421137744896,-0.00317,-0.00180,0.01032,0.01095,-0.03536,-0.00640,0.03677,0.05141
1700030421203813120,-0.00347,-0.00195,0.01028,0.01102,-0.03696,-0.00520,0.03981,0.05458
1700030421270029824,-0.00386,-0.00273,0.01024,0.01128,-0.03822,-0.00423,0.02733,0.04717
1700030421336238848,-0.00394,-0.00446,0.01053,0.01210,-0.04434,-0.00482,0.03148,0.05459
1700030421402439680,-0.00407,-0.00539,0.01069,0.01264,-0.05223,-0.00662,0.03715,0.06444
1700030421468632576,-0.00407,-0.00539,0.01069,0.01264,-0.05223,-0.00662,0.03715,0.06444
1700030421534817536,-0.00407,-0.00539,0.01069,0.01264,-0.05223,-0.00662,0.03715,0.06444
1700030421600994048,-0.00407,-0.00539,0.01069,0.01264,-0.05223,-0.00662,0.03715,0.06444
1700030421667162880,-0.00407,-0.00539,0.01069,0.01264,-0.05223,-0.00662,0.03715,0.06444
1700030421733323776,-0.00407,-0.00539,0.01069,0.01264,-0.05223,-0.00662,0.03715,0.06444
1700030421799476480,-0.00433,-0.00543,0.01066,0.01272,-0.05219,-0.00486,0.02933,0.06006
1700030421865620992,-0.00527,-0.00488,0.01028,0.01254,-0.05538,0.00066,0.03887,0.06766
1700030421931757824,-0.00529,-0.00521,0.01034,0.01272,-0.05714,0.00102,0.04326,0.07168
1700030421997886464,-0.00529,-0.00521,0.01034,0.01272,-0.05714,0.00102,0.04326,0.07168
1700030422064007168,-0.00553,-0.00536,0.01023,0.01280,-0.05686,0.00249,0.03575,0.06721
1700030422130119680,-0.00550,-0.00539,0.01022,0.01280,-0.05716,0.00244,0.03671,0.06798
1700030422196187648,-0.00549,-0.00540,0.01022,0.01280,-0.05713,0.00236,0.03654,0.06786
1700030422262404352,-0.00541,-0.00602,0.01003,0.01289,-0.05886,0.00138,0.04650,0.07502
1700030422328613632,-0.00541,-0.00602,0.01003,0.01289,-0.05886,0.00138,0.04650,0.07502
1700030422394814720,-0.00555,-0.00632,0.00998,0.01305,-0.05941,0.00166,0.04380,0.07383
1700030422461007872,-0.00552,-0.00679,0.00997,0.01326,-0.05922,0.00185,0.03716,0.06993
1700030422527192832,-0.00473,-0.00749,0.01010,0.01343,-0.05790,-0.00207,0.03458,0.06747
1700030422593370112,-0.00473,-0.00643,0.00954,0.01244,-0.05327,-0.00361,0.01499,0.05546
1700030422659539456,-0.00445,-0.00622,0.00965,0.01231,-0.05032,-0.00316,0.01279,0.05201
1700030422725700864,-0.00445,-0.00622,0.00965,0.01231,-0.05032,-0.00316,0.01279,0.05201
1700030422791854080,-0.00376,-0.00710,0.00984,0.01270,-0.05371,-0.00731,0.02442,0.05945
1700030422857999872,-0.00376,-0.00711,0.00984,0.01271,-0.05394,-0.00731,0.02508,0.05994
1700030422924137472,-0.00376,-0.00711,0.00984,0.01271,-0.05394,-0.00731,0.02508,0.05994
1700030422990266880,-0.00376,-0.00711,0.00984,0.01271,-0.05394,-0.00731,0.02508,0.05994
1700030423056388608,-0.00399,-0.00715,0.00976,0.01274,-0.05486,-0.00527,0.02398,0.06010
1700030423122502400,-0.00447,-0.00687,0.00993,0.01287,-0.05781,-0.00297,0.04481,0.07321
1700030423188572160,-0.00447,-0.00687,0.00993,0.01287,-0.05781,-0.00297,0.04481,0.07321
